site,date,start_hour,peak_wind_speed
2320,2017-07-24,4,1.7
2320,2017-07-24,5,3.7
2320,2017-07-24,6,3.5
2320,2017-07-24,7,4.3
2320,2017-07-24,8,4.1
2320,2017-07-24,9,3.8
2320,2017-07-24,10,4.6
2320,2017-07-24,11,5.1
2320,2017-07-24,12,5.0
2320,2017-07-24,13,6.2
2320,2017-07-24,14,5.7
2320,2017-07-24,15,5.3
2320,2017-07-24,16,5.3
2320,2017-07-24,17,4.8
2320,2017-07-24,18,2.5
2320,2017-07-24,19,2.3
2320,2017-07-24,20,1.8
2320,2017-07-24,21,2.5
2320,2017-07-24,22,2.0
2320,2017-07-24,23,1.9
2320,2017-07-25,0,2.2
2320,2017-07-25,1,1.4
2320,2017-07-25,2,2.0
2320,2017-07-25,3,2.1
2320,2017-07-25,4,1.4
2320,2017-07-25,5,1.5
2320,2017-07-25,6,1.5
2320,2017-07-25,7,2.0
2320,2017-07-25,8,2.9
2320,2017-07-25,9,3.8
2320,2017-07-25,10,3.0
2320,2017-07-25,11,3.7
2320,2017-07-25,12,5.0
2320,2017-07-25,13,5.6
2320,2017-07-25,14,5.0
2320,2017-07-25,15,5.4
2320,2017-07-25,16,5.8
2320,2017-07-25,17,4.0
2320,2017-07-25,18,4.1
2320,2017-07-25,19,3.2
2320,2017-07-25,20,2.1
2320,2017-07-25,21,2.7
2320,2017-07-25,22,2.0
2320,2017-07-25,23,2.0
2320,2017-07-26,0,1.5
2320,2017-07-26,1,1.1
2320,2017-07-26,2,1.4
2320,2017-07-26,3,1.9
2320,2017-07-26,4,2.0
2320,2017-07-26,5,2.3
2320,2017-07-26,6,2.3
2320,2017-07-26,7,2.3
2320,2017-07-26,8,2.6
2320,2017-07-26,9,3.0
2320,2017-07-26,10,3.1
2320,2017-07-26,11,3.1
2320,2017-07-26,12,3.0
2320,2017-07-26,13,4.5
2320,2017-07-26,14,4.8
2320,2017-07-26,15,5.5
2320,2017-07-26,16,4.5
2320,2017-07-26,17,4.0
2320,2017-07-26,18,3.0
2320,2017-07-26,19,2.8
2320,2017-07-26,20,1.8
2320,2017-07-26,21,1.9
2320,2017-07-26,22,1.4
2320,2017-07-26,23,1.2
2320,2017-07-27,0,1.1
2320,2017-07-27,1,0.9
2320,2017-07-27,2,0.9
2320,2017-07-27,3,1.6
2320,2017-07-27,4,0.9
2320,2017-07-27,5,0.9
2320,2017-07-27,6,2.0
2320,2017-07-27,7,2.2
2320,2017-07-27,8,2.3
2320,2017-07-27,9,2.5
2320,2017-07-27,10,3.5
2320,2017-07-27,11,3.5
2320,2017-07-27,12,4.3
2320,2017-07-27,13,4.8
2320,2017-07-27,14,4.6
2320,2017-07-27,15,4.3
2320,2017-07-27,16,5.1
2320,2017-07-27,17,4.5
2320,2017-07-27,18,3.6
2320,2017-07-27,19,2.0
2320,2017-07-27,20,1.8
2320,2017-07-27,21,1.9
2320,2017-07-27,22,1.0
2320,2017-07-27,23,0.9
2320,2017-07-28,0,0.8
2320,2017-07-28,1,1.1
2320,2017-07-28,2,1.0
2320,2017-07-28,3,0.9
2320,2017-07-28,4,0.9
2320,2017-07-28,5,1.1
2320,2017-07-28,6,1.9
2320,2017-07-28,7,2.4
2320,2017-07-28,8,2.4
2320,2017-07-28,9,3.9
2320,2017-07-28,10,3.5
2320,2017-07-28,11,3.7
2320,2017-07-28,12,4.6
2320,2017-07-28,13,4.7
2320,2017-07-28,14,5.3
2320,2017-07-28,15,5.1
2320,2017-07-28,16,5.6
2320,2017-07-28,17,4.8
2320,2017-07-28,18,3.8
2320,2017-07-28,19,3.1
2320,2017-07-28,20,1.4
2320,2017-07-28,21,1.4
2320,2017-07-28,22,1.2
2320,2017-07-28,23,1.3
2320,2017-07-29,0,1.8
2320,2017-07-29,1,1.2
2320,2017-07-29,2,1.2
2320,2017-07-29,3,2.4
2320,2017-07-29,4,1.9
2320,2017-07-29,5,2.1
2320,2017-07-29,6,3.9
2320,2017-07-29,7,2.6
2320,2017-07-29,8,5.2
2320,2017-07-29,9,5.0
2320,2017-07-29,10,3.7
2320,2017-07-29,11,4.2
2320,2017-07-29,12,3.7
2320,2017-07-29,13,4.6
2320,2017-07-29,14,5.1
2320,2017-07-29,15,5.4
2320,2017-07-29,16,4.7
2320,2017-07-29,17,5.0
2320,2017-07-29,18,4.5
2320,2017-07-29,19,2.9
2320,2017-07-29,20,2.6
2320,2017-07-29,21,1.9
2320,2017-07-29,22,1.8
2320,2017-07-29,23,2.2
2320,2017-07-30,0,1.7
2320,2017-07-30,1,2.1
2320,2017-07-30,2,1.7
2320,2017-07-30,3,2.3
2320,2017-07-30,4,3.0
2320,2017-07-30,5,3.5
2320,2017-07-30,6,2.6
2320,2017-07-30,7,3.4
2320,2017-07-30,8,4.0
2320,2017-07-30,9,4.0
2320,2017-07-30,10,4.1
2320,2017-07-30,11,4.2
2320,2017-07-30,12,4.0
2320,2017-07-30,13,4.6
2320,2017-07-30,14,4.0
2320,2017-07-30,15,4.3
2320,2017-07-30,16,4.7
2320,2017-07-30,17,4.5
2320,2017-07-30,18,3.8
2320,2017-07-30,19,3.3
2320,2017-07-30,20,2.3
2320,2017-07-30,21,1.9
2320,2017-07-30,22,2.0
2320,2017-07-30,23,2.7
2320,2017-07-31,0,1.7
2320,2017-07-31,1,2.9
2320,2017-07-31,2,2.7
2320,2017-07-31,3,2.8
2320,2017-07-31,4,2.1
2320,2017-07-31,5,1.9
2320,2017-07-31,6,2.4
2320,2017-07-31,7,2.1
2320,2017-07-31,8,2.4
2320,2017-07-31,9,2.5
2320,2017-07-31,10,3.9
2320,2017-07-31,11,4.5
2320,2017-07-31,12,4.6
2320,2017-07-31,13,4.3
2320,2017-07-31,14,4.7
2320,2017-07-31,15,5.2
2320,2017-07-31,16,4.4
2320,2017-07-31,17,3.9
2320,2017-07-31,18,3.6
2320,2017-07-31,19,2.4
2320,2017-07-31,20,1.8
2320,2017-07-31,21,2.1
2320,2017-07-31,22,2.0
2320,2017-07-31,23,1.3
2320,2017-08-01,0,1.8
2320,2017-08-01,1,1.8
2320,2017-08-01,2,1.4
2320,2017-08-01,3,1.4
2320,2017-08-01,4,1.1
2320,2017-08-01,5,2.3
2320,2017-08-01,6,2.1
2320,2017-08-01,7,2.7
2320,2017-08-01,8,1.9
2320,2017-08-01,9,2.2
2320,2017-08-01,10,2.2
2320,2017-08-01,11,3.3
2320,2017-08-01,12,3.2
2320,2017-08-01,13,4.9
2320,2017-08-01,14,6.3
2320,2017-08-01,15,4.6
2320,2017-08-01,16,4.3
2320,2017-08-01,17,3.5
2320,2017-08-01,18,2.6
2320,2017-08-01,19,2.6
2320,2017-08-01,20,2.1
2320,2017-08-01,21,1.3
2320,2017-08-01,22,2.2
2320,2017-08-01,23,1.1
2320,2017-08-02,0,1.9
2320,2017-08-02,1,2.0
2320,2017-08-02,2,3.3
2320,2017-08-02,3,1.6
2320,2017-08-02,4,1.8
2320,2017-08-02,5,1.7
2320,2017-08-02,6,2.8
2320,2017-08-02,7,1.9
2320,2017-08-02,8,1.9
2320,2017-08-02,9,3.1
2320,2017-08-02,10,3.2
2320,2017-08-02,11,3.0
2320,2017-08-02,12,5.5
2320,2017-08-02,13,5.5
2320,2017-08-02,14,5.4
2320,2017-08-02,15,4.2
2320,2017-08-02,16,4.1
2320,2017-08-02,17,3.7
2320,2017-08-02,18,4.1
2320,2017-08-02,19,1.9
2320,2017-08-02,20,3.1
2320,2017-08-02,21,2.1
2320,2017-08-02,22,1.4
2320,2017-08-02,23,2.5
2320,2017-08-03,0,4.1
2320,2017-08-03,1,1.8
2320,2017-08-03,2,3.1
2320,2017-08-03,3,2.2
2320,2017-08-03,4,2.1
2320,2017-08-03,5,1.3
2320,2017-08-03,6,1.1
2320,2017-08-03,7,1.6
2320,2017-08-03,8,1.9
2320,2017-08-03,9,2.5
2320,2017-08-03,10,2.2
2320,2017-08-03,11,3.6
2320,2017-08-03,12,3.6
2320,2017-08-03,13,5.4
2320,2017-08-03,14,3.3
2320,2017-08-03,15,3.5
2320,2017-08-03,16,3.6
2320,2017-08-03,17,4.0
2320,2017-08-03,18,2.7
2320,2017-08-03,19,1.6
2320,2017-08-03,20,3.5
2320,2017-08-03,21,5.1
2320,2017-08-03,22,4.2
2320,2017-08-03,23,3.4
2320,2017-08-04,0,3.0
2320,2017-08-04,1,1.9
2320,2017-08-04,2,2.8
2320,2017-08-04,3,1.8
2320,2017-08-04,4,1.3
2320,2017-08-04,5,1.4
2320,2017-08-04,6,2.3
2320,2017-08-04,7,1.7
2320,2017-08-04,8,1.4
2320,2017-08-04,9,2.5
2320,2017-08-04,10,2.8
2320,2017-08-04,11,3.3
2320,2017-08-04,12,3.3
2320,2017-08-04,13,4.6
2320,2017-08-04,14,5.3
2320,2017-08-04,15,4.5
2320,2017-08-04,16,5.3
2320,2017-08-04,17,2.8
2320,2017-08-04,18,3.0
2320,2017-08-04,19,2.8
2320,2017-08-04,20,3.0
2320,2017-08-04,21,1.4
2320,2017-08-04,22,1.7
2320,2017-08-04,23,0.9
2320,2017-08-05,0,1.4
2320,2017-08-05,1,1.5
2320,2017-08-05,2,1.4
2320,2017-08-05,3,1.1
2320,2017-08-05,4,1.6
2320,2017-08-05,5,1.1
2320,2017-08-05,6,2.6
2320,2017-08-05,7,2.3
2320,2017-08-05,8,2.7
2320,2017-08-05,9,3.0
2320,2017-08-05,10,2.7
2320,2017-08-05,11,3.4
2320,2017-08-05,12,4.6
2320,2017-08-05,13,4.4
2320,2017-08-05,14,4.4
2320,2017-08-05,15,4.2
2320,2017-08-05,16,4.4
2320,2017-08-05,17,3.3
2320,2017-08-05,18,4.7
2320,2017-08-05,19,3.2
2320,2017-08-05,20,2.1
2320,2017-08-05,21,1.7
2320,2017-08-05,22,1.9
2320,2017-08-05,23,1.4
2320,2017-08-06,0,1.8
2320,2017-08-06,1,2.1
2320,2017-08-06,2,1.6
2320,2017-08-06,3,1.5
2320,2017-08-06,4,1.4
2320,2017-08-06,5,1.5
2320,2017-08-06,6,1.6
2320,2017-08-06,7,2.2
2320,2017-08-06,8,3.0
2320,2017-08-06,9,3.7
2320,2017-08-06,10,4.0
2320,2017-08-06,11,3.4
2320,2017-08-06,12,3.7
2320,2017-08-06,13,5.3
2320,2017-08-06,14,5.6
2320,2017-08-06,15,4.9
2320,2017-08-06,16,4.2
2320,2017-08-06,17,3.4
2320,2017-08-06,18,2.8
2320,2017-08-06,19,2.3
2320,2017-08-06,20,2.0
2320,2017-08-06,21,2.5
2320,2017-08-06,22,2.7
2320,2017-08-06,23,1.3
2320,2017-08-07,0,1.5
2320,2017-08-07,1,2.1
2320,2017-08-07,2,1.9
2320,2017-08-07,3,2.1
2320,2017-08-07,4,2.1
2320,2017-08-07,5,1.6
2320,2017-08-07,6,2.2
2320,2017-08-07,7,2.9
2320,2017-08-07,8,2.7
2320,2017-08-07,9,2.4
2320,2017-08-07,10,4.1
2320,2017-08-07,11,3.5
2320,2017-08-07,12,4.0
2320,2017-08-07,13,3.6
2320,2017-08-07,14,5.5
2320,2017-08-07,15,5.9
2320,2017-08-07,16,4.5
2320,2017-08-07,17,3.5
2320,2017-08-07,18,3.3
2320,2017-08-07,19,2.3
2320,2017-08-07,20,1.4
2320,2017-08-07,21,1.2
2320,2017-08-07,22,1.1
2320,2017-08-07,23,1.2
2320,2017-08-08,0,1.0
2320,2017-08-08,1,1.1
2320,2017-08-08,2,1.8
2320,2017-08-08,3,1.9
2320,2017-08-08,4,1.2
2320,2017-08-08,5,1.5
2320,2017-08-08,6,2.1
2320,2017-08-08,7,2.5
2320,2017-08-08,8,2.8
2320,2017-08-08,9,4.0
2320,2017-08-08,10,3.2
2320,2017-08-08,11,3.2
2320,2017-08-08,12,2.9
2320,2017-08-08,13,3.4
2320,2017-08-08,14,4.8
2320,2017-08-08,15,4.2
2320,2017-08-08,16,3.8
2320,2017-08-08,17,3.3
2320,2017-08-08,18,3.1
2320,2017-08-08,19,2.0
2320,2017-08-08,20,1.6
2320,2017-08-08,21,1.5
2320,2017-08-08,22,1.4
2320,2017-08-08,23,1.2
2320,2017-08-09,0,1.6
2320,2017-08-09,1,2.2
2320,2017-08-09,2,2.3
2320,2017-08-09,3,3.2
2320,2017-08-09,4,2.0
2320,2017-08-09,5,2.6
2320,2017-08-09,6,1.8
2320,2017-08-09,7,2.1
2320,2017-08-09,8,2.9
2320,2017-08-09,9,3.4
2320,2017-08-09,10,3.7
2320,2017-08-09,11,3.9
2320,2017-08-09,12,3.5
2320,2017-08-09,13,5.0
2320,2017-08-09,14,4.5
2320,2017-08-09,15,4.3
2320,2017-08-09,16,5.0
2320,2017-08-09,17,5.8
2320,2017-08-09,18,5.2
2320,2017-08-09,19,5.0
2320,2017-08-09,20,4.1
2320,2017-08-09,21,4.0
2320,2017-08-09,22,3.9
2320,2017-08-09,23,4.9
2320,2017-08-10,0,4.3
2320,2017-08-10,1,4.3
2320,2017-08-10,2,4.4
2320,2017-08-10,3,4.4
2320,2017-08-10,4,4.0
2320,2017-08-10,5,3.6
2320,2017-08-10,6,3.3
2320,2017-08-10,7,3.3
2320,2017-08-10,8,2.7
2320,2017-08-10,9,3.1
2320,2017-08-10,10,3.2
2320,2017-08-10,11,3.5
2320,2017-08-10,12,3.9
2320,2017-08-10,13,4.5
2320,2017-08-10,14,4.8
2320,2017-08-10,15,3.6
2320,2017-08-10,16,3.9
2320,2017-08-10,17,3.2
2320,2017-08-10,18,3.6
2320,2017-08-10,19,1.7
2320,2017-08-10,20,1.7
2320,2017-08-10,21,2.1
2320,2017-08-10,22,2.2
2320,2017-08-10,23,2.8
2320,2017-08-11,0,2.9
2320,2017-08-11,1,2.9
2320,2017-08-11,2,3.0
2320,2017-08-11,3,3.0
2320,2017-08-11,4,2.5
2320,2017-08-11,5,2.7
2320,2017-08-11,6,2.8
2320,2017-08-11,7,2.9
2320,2017-08-11,8,2.4
2320,2017-08-11,9,2.3
2320,2017-08-11,10,2.4
2320,2017-08-11,11,3.4
2320,2017-08-11,12,4.5
2320,2017-08-11,13,4.0
2320,2017-08-11,14,3.8
2320,2017-08-11,15,3.5
2320,2017-08-11,16,4.8
2320,2017-08-11,17,4.9
2320,2017-08-11,18,4.8
2320,2017-08-11,19,4.7
2320,2017-08-11,20,4.1
2320,2017-08-11,21,3.9
2320,2017-08-11,22,2.9
2320,2017-08-11,23,1.9
2320,2017-08-12,0,1.1
2320,2017-08-12,1,1.7
2320,2017-08-12,2,2.1
2320,2017-08-12,3,1.1
2320,2017-08-12,4,1.8
2320,2017-08-12,5,2.3
2320,2017-08-12,6,2.3
2320,2017-08-12,7,3.2
2320,2017-08-12,8,2.3
2320,2017-08-12,9,2.6
2320,2017-08-12,10,4.1
2320,2017-08-12,11,3.8
2320,2017-08-12,12,3.4
2320,2017-08-12,13,4.7
2320,2017-08-12,14,5.0
2320,2017-08-12,15,5.7
2320,2017-08-12,16,6.0
2320,2017-08-12,17,4.9
2320,2017-08-12,18,3.9
2320,2017-08-12,19,3.1
2320,2017-08-12,20,2.8
2320,2017-08-12,21,1.9
2320,2017-08-12,22,1.6
2320,2017-08-12,23,1.5
2320,2017-08-13,0,1.3
2320,2017-08-13,1,1.2
2320,2017-08-13,2,1.1
2320,2017-08-13,3,1.1
2320,2017-08-13,4,1.1
2320,2017-08-13,5,1.4
2320,2017-08-13,6,1.4
2320,2017-08-13,7,3.9
2320,2017-08-13,8,4.1
2320,2017-08-13,9,4.0
2320,2017-08-13,10,3.6
2320,2017-08-13,11,4.0
2320,2017-08-13,12,3.5
2320,2017-08-13,13,4.3
2320,2017-08-13,14,3.7
2320,2017-08-13,15,3.9
2320,2017-08-13,16,3.7
2320,2017-08-13,17,3.8
2320,2017-08-13,18,5.4
2320,2017-08-13,19,5.0
2320,2017-08-13,20,2.7
2320,2017-08-13,21,2.3
2320,2017-08-13,22,1.4
2320,2017-08-13,23,1.4
2320,2017-08-14,0,1.1
2320,2017-08-14,1,1.4
2320,2017-08-14,2,1.8
2320,2017-08-14,3,1.2
2320,2017-08-14,4,2.0
2320,2017-08-14,5,1.4
2320,2017-08-14,6,2.3
2320,2017-08-14,7,1.9
2320,2017-08-14,8,2.3
2320,2017-08-14,9,4.4
2320,2017-08-14,10,4.6
2320,2017-08-14,11,5.0
2320,2017-08-14,12,4.3
2320,2017-08-14,13,4.9
2320,2017-08-14,14,5.3
2320,2017-08-14,15,6.2
2320,2017-08-14,16,4.8
2320,2017-08-14,17,5.0
2320,2017-08-14,18,3.6
2320,2017-08-14,19,3.0
2320,2017-08-14,20,2.3
2320,2017-08-14,21,3.1
2320,2017-08-14,22,2.6
2320,2017-08-14,23,2.9
2320,2017-08-15,0,2.8
2320,2017-08-15,1,2.3
2320,2017-08-15,2,2.7
2320,2017-08-15,3,3.1
2320,2017-08-15,4,3.3
2320,2017-08-15,5,2.9
2320,2017-08-15,6,3.5
2320,2017-08-15,7,3.7
2320,2017-08-15,8,4.0
2320,2017-08-15,9,3.4
2320,2017-08-15,10,4.7
2320,2017-08-15,11,5.2
2320,2017-08-15,12,6.0
2320,2017-08-15,13,5.3
2320,2017-08-15,14,5.4
2320,2017-08-15,15,5.1
2320,2017-08-15,16,4.0
2320,2017-08-15,17,4.0
2320,2017-08-15,18,3.4
2320,2017-08-15,19,2.3
2320,2017-08-15,20,1.5
2320,2017-08-15,21,1.1
2320,2017-08-15,22,1.3
2320,2017-08-15,23,1.7
2320,2017-08-16,0,2.0
2320,2017-08-16,1,1.6
2320,2017-08-16,2,2.6
2320,2017-08-16,3,2.6
2320,2017-08-16,4,2.1
2320,2017-08-16,5,2.7
2320,2017-08-16,6,2.8
2320,2017-08-16,7,2.9
2320,2017-08-16,8,2.2
2320,2017-08-16,9,4.8
2320,2017-08-16,10,4.6
2320,2017-08-16,11,5.8
2320,2017-08-16,12,3.5
2320,2017-08-16,13,6.6
2320,2017-08-16,14,5.0
2320,2017-08-16,15,4.1
2320,2017-08-16,16,4.0
2320,2017-08-16,17,3.0
2320,2017-08-16,18,3.6
2320,2017-08-16,19,3.2
2320,2017-08-16,20,2.5
2320,2017-08-16,21,2.0
2320,2017-08-16,22,1.3
2320,2017-08-16,23,1.8
2320,2017-08-17,0,1.2
2320,2017-08-17,1,1.8
2320,2017-08-17,2,1.4
2320,2017-08-17,3,2.0
2320,2017-08-17,4,2.8
2320,2017-08-17,5,1.6
2320,2017-08-17,6,2.8
2320,2017-08-17,7,3.9
2320,2017-08-17,8,4.3
2320,2017-08-17,9,3.5
2320,2017-08-17,10,3.1
2320,2017-08-17,11,3.0
2320,2017-08-17,12,3.5
2320,2017-08-17,13,4.4
2320,2017-08-17,14,4.3
2320,2017-08-17,15,3.9
2320,2017-08-17,16,3.5
2320,2017-08-17,17,4.5
2320,2017-08-17,18,3.9
2320,2017-08-17,19,2.2
2320,2017-08-17,20,1.9
2320,2017-08-17,21,1.6
2320,2017-08-17,22,2.1
2320,2017-08-17,23,1.4
2320,2017-08-18,0,1.3
2320,2017-08-18,1,1.6
2320,2017-08-18,2,1.6
2320,2017-08-18,3,1.9
2320,2017-08-18,4,2.1
2320,2017-08-18,5,1.7
2320,2017-08-18,6,1.5
2320,2017-08-18,7,2.4
2320,2017-08-18,8,2.4
2320,2017-08-18,9,2.7
2320,2017-08-18,10,4.2
2320,2017-08-18,11,3.6
2320,2017-08-18,12,3.4
2320,2017-08-18,13,4.1
2320,2017-08-18,14,4.5
2320,2017-08-18,15,5.5
2320,2017-08-18,16,5.2
2320,2017-08-18,17,4.7
2320,2017-08-18,18,3.5
2320,2017-08-18,19,2.8
2320,2017-08-18,20,2.7
2320,2017-08-18,21,1.7
2320,2017-08-18,22,2.2
2320,2017-08-18,23,2.0
2320,2017-08-19,0,1.2
2320,2017-08-19,1,1.0
2320,2017-08-19,2,1.5
2320,2017-08-19,3,1.5
2320,2017-08-19,4,1.3
2320,2017-08-19,5,1.6
2320,2017-08-19,6,1.9
2320,2017-08-19,7,2.7
2320,2017-08-19,8,4.4
2320,2017-08-19,9,6.1
2320,2017-08-19,10,5.3
2320,2017-08-19,11,4.5
2320,2017-08-19,12,6.3
2320,2017-08-19,13,4.8
2320,2017-08-19,14,5.1
2320,2017-08-19,15,5.7
2320,2017-08-19,16,3.5
2320,2017-08-19,17,3.7
2320,2017-08-19,18,3.7
2320,2017-08-19,19,1.7
2320,2017-08-19,20,2.2
2320,2017-08-19,21,2.0
2320,2017-08-19,22,1.8
2320,2017-08-19,23,1.6
2320,2017-08-20,0,1.9
2320,2017-08-20,1,2.3
2320,2017-08-20,2,2.4
2320,2017-08-20,3,3.4
2320,2017-08-20,4,2.1
2320,2017-08-20,5,3.1
2320,2017-08-20,6,3.5
2320,2017-08-20,7,3.2
2320,2017-08-20,8,4.4
2320,2017-08-20,9,3.7
2320,2017-08-20,10,3.1
2320,2017-08-20,11,4.3
2320,2017-08-20,12,5.1
2320,2017-08-20,13,5.1
2320,2017-08-20,14,5.6
2320,2017-08-20,15,5.5
2320,2017-08-20,16,4.3
2320,2017-08-20,17,3.9
2320,2017-08-20,18,2.9
2320,2017-08-20,19,2.3
2320,2017-08-20,20,2.1
2320,2017-08-20,21,1.6
2320,2017-08-20,22,2.1
2320,2017-08-20,23,1.8
2320,2017-08-21,0,1.5
2320,2017-08-21,1,1.1
2320,2017-08-21,2,1.5
2320,2017-08-21,3,1.1
2320,2017-08-21,4,1.0
2320,2017-08-21,5,1.5
2320,2017-08-21,6,2.2
2320,2017-08-21,7,4.3
2320,2017-08-21,8,3.8
2320,2017-08-21,9,2.5
2320,2017-08-21,10,3.2
2320,2017-08-21,11,4.3
2320,2017-08-21,12,6.3
2320,2017-08-21,13,5.5
2320,2017-08-21,14,3.6
2320,2017-08-21,15,5.3
2320,2017-08-21,16,4.8
2320,2017-08-21,17,3.9
2320,2017-08-21,18,2.5
2320,2017-08-21,19,2.4
2320,2017-08-21,20,2.4
2320,2017-08-21,21,2.3
2320,2017-08-21,22,1.9
2320,2017-08-21,23,1.3
2320,2017-08-22,0,1.6
2320,2017-08-22,1,1.3
2320,2017-08-22,2,0.9
2320,2017-08-22,3,1.4
2320,2017-08-22,4,1.6
2320,2017-08-22,5,2.1
2320,2017-08-22,6,2.5
2320,2017-08-22,7,2.6
2320,2017-08-22,8,2.9
2320,2017-08-22,9,2.3
2320,2017-08-22,10,2.6
2320,2017-08-22,11,3.8
2320,2017-08-22,12,3.9
2320,2017-08-22,13,4.6
2320,2017-08-22,14,5.5
2320,2017-08-22,15,6.5
2320,2017-08-22,16,3.6
2320,2017-08-22,17,3.6
2320,2017-08-22,18,2.7
2320,2017-08-22,19,1.8
2320,2017-08-22,20,2.3
2320,2017-08-22,21,2.2
2320,2017-08-22,22,1.6
2320,2017-08-22,23,1.3
2320,2017-08-23,0,1.9
2320,2017-08-23,1,2.1
2320,2017-08-23,2,1.3
2320,2017-08-23,3,1.5
2320,2017-08-23,4,2.3
2320,2017-08-23,5,1.7
2320,2017-08-23,6,2.6
2320,2017-08-23,7,2.6
2320,2017-08-23,8,2.9
2320,2017-08-23,9,4.0
2320,2017-08-23,10,3.8
2320,2017-08-23,11,4.2
2320,2017-08-23,12,3.9
2320,2017-08-23,13,4.8
2320,2017-08-23,14,3.8
2320,2017-08-23,15,3.5
2320,2017-08-23,16,3.6
2320,2017-08-23,17,3.9
2320,2017-08-23,18,3.7
2320,2017-08-23,19,2.4
2320,2017-08-23,20,3.5
2320,2017-08-23,21,2.3
2320,2017-08-23,22,2.0
2320,2017-08-23,23,2.1
2320,2017-08-24,0,1.8
2320,2017-08-24,1,1.4
2320,2017-08-24,2,1.9
2320,2017-08-24,3,2.3
2320,2017-08-24,4,1.9
2320,2017-08-24,5,2.3
2320,2017-08-24,6,3.6
2320,2017-08-24,7,3.1
2320,2017-08-24,8,2.9
2320,2017-08-24,9,4.0
2320,2017-08-24,10,4.5
2320,2017-08-24,11,4.1
2320,2017-08-24,12,3.8
2320,2017-08-24,13,3.6
2320,2017-08-24,14,5.0
2320,2017-08-24,15,6.3
2320,2017-08-24,16,6.0
2320,2017-08-24,17,5.7
2320,2017-08-24,18,3.7
2320,2017-08-24,19,2.1
2320,2017-08-24,20,1.7
2320,2017-08-24,21,1.6
2320,2017-08-24,22,1.5
2320,2017-08-24,23,1.1
2320,2017-08-25,0,2.1
2320,2017-08-25,1,1.2
2320,2017-08-25,2,1.0
2320,2017-08-25,3,1.5
2320,2017-08-25,4,0.9
2320,2017-08-25,5,1.1
2320,2017-08-25,6,1.5
2320,2017-08-25,7,1.7
2320,2017-08-25,8,2.2
2320,2017-08-25,9,3.2
2320,2017-08-25,10,3.9
2320,2017-08-25,11,2.9
2320,2017-08-25,12,2.7
2320,2017-08-25,13,4.3
2320,2017-08-25,14,4.0
2320,2017-08-25,15,3.7
2320,2017-08-25,23,1.0
2320,2017-08-26,0,1.3
2320,2017-08-26,1,1.7
2320,2017-08-26,2,0.8
2320,2017-08-26,3,1.1
2320,2017-08-26,4,0.7
2320,2017-08-26,5,0.9
2320,2017-08-26,6,1.3
2320,2017-08-26,7,1.4
2320,2017-08-26,8,1.6
2320,2017-08-26,9,1.7
2320,2017-08-26,10,2.1
2320,2017-08-26,11,2.1
2320,2017-08-26,12,3.0
2320,2017-08-26,13,4.8
2320,2017-08-26,14,4.3
2320,2017-08-26,15,4.5
2320,2017-08-26,16,5.3
2320,2017-08-26,17,3.7
2320,2017-08-26,18,2.6
2320,2017-08-26,19,1.9
2320,2017-08-26,20,1.3
2320,2017-08-26,21,1.3
2320,2017-08-26,22,1.4
2320,2017-08-26,23,1.0
2320,2017-08-27,0,1.1
2320,2017-08-27,1,0.8
2320,2017-08-27,2,1.1
2320,2017-08-27,3,1.4
2320,2017-08-27,4,1.1
2320,2017-08-27,5,0.8
2320,2017-08-27,6,1.5
2320,2017-08-27,7,1.7
2320,2017-08-27,8,2.5
2320,2017-08-27,9,2.3
2320,2017-08-27,10,3.3
2320,2017-08-27,11,4.2
2320,2017-08-27,12,4.2
2320,2017-08-27,13,4.3
2320,2017-08-27,14,4.5
2320,2017-08-27,15,5.0
2320,2017-08-27,16,4.4
2320,2017-08-27,17,3.3
2320,2017-08-27,18,2.8
2320,2017-08-27,19,1.8
2320,2017-08-27,20,2.3
2320,2017-08-27,21,1.7
2320,2017-08-27,22,1.3
2320,2017-08-27,23,1.6
2320,2017-08-28,0,0.9
2320,2017-08-28,1,1.9
2320,2017-08-28,2,2.2
2320,2017-08-28,3,1.9
2320,2017-08-28,4,1.5
2320,2017-08-28,5,1.4
2320,2017-08-28,6,1.5
2320,2017-08-28,7,1.9
2320,2017-08-28,8,2.1
2320,2017-08-28,9,2.5
2320,2017-08-28,10,3.1
2320,2017-08-28,11,3.0
2320,2017-08-28,12,3.5
2320,2017-08-28,13,4.6
2320,2017-08-28,14,5.1
2320,2017-08-28,15,5.5
2320,2017-08-28,16,4.6
2320,2017-08-28,17,4.1
2320,2017-08-28,18,2.5
2320,2017-08-28,19,2.6
2320,2017-08-28,20,2.1
2320,2017-08-28,21,1.7
2320,2017-08-28,22,1.8
2320,2017-08-28,23,2.2
2320,2017-08-29,0,1.6
2320,2017-08-29,1,1.8
2320,2017-08-29,2,1.3
2320,2017-08-29,3,1.2
2320,2017-08-29,4,1.1
2320,2017-08-29,5,1.5
2320,2017-08-29,6,1.6
2320,2017-08-29,7,2.5
2320,2017-08-29,8,2.1
2320,2017-08-29,9,2.6
2320,2017-08-29,10,2.7
2320,2017-08-29,11,3.6
2320,2017-08-29,12,3.9
2320,2017-08-29,13,4.4
2320,2017-08-29,14,4.1
2320,2017-08-29,15,5.5
2320,2017-08-29,16,6.2
2320,2017-08-29,17,5.6
2320,2017-08-29,18,5.3
2320,2017-08-29,19,3.4
